femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id,year
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,107,99107,Emanuel (County),16099,cf7c08834849b96c31812a8c28e1a243,2020-10-05T14:22:17.300Z,5f7b2c1931a8c6681cfe8700,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,165,99165,Jenkins (County),16099,ee3030102ef299d6b4b64e70e6bb0adb,2020-10-05T14:22:17.318Z,5f7b2c1931a8c6681cfe8711,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,109,99109,Evans (County),16099,dc48f92da8e850dd55bbd9e9de064a0d,2020-10-05T14:22:17.314Z,5f7b2c1931a8c6681cfe8718,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,127,99127,Glynn (County),16099,45b1248b6c7bd1df39cd36a8765950ea,2020-10-05T14:22:17.315Z,5f7b2c1931a8c6681cfe871a,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,161,99161,Jeff Davis (County),16099,78fed4809e1db0e97af18784e3fe9b26,2020-10-05T14:22:17.316Z,5f7b2c1931a8c6681cfe871d,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,179,99179,Liberty (County),16099,33a2f4e64245241683231fb0256f9ac6,2020-10-05T14:22:17.319Z,5f7b2c1931a8c6681cfe8722,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,49,99049,Charlton (County),16099,3c82ab7f88daa92e0361ddc2c22477b5,2020-10-05T14:22:17.294Z,5f7b2c1931a8c6681cfe8723,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,183,99183,Long (County),16099,2e79c4ce8832b2490454fe9d19b554b5,2020-10-05T14:22:17.320Z,5f7b2c1931a8c6681cfe8728,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,51,99051,Chatham (County),16099,17d5036a7040302d3b9a14669c41ccad,2020-10-05T14:22:17.295Z,5f7b2c1931a8c6681cfe8730,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,267,99267,Tattnall (County),16099,a5c70afa2365c184cabdc5e6153b1538,2020-10-05T14:22:17.328Z,5f7b2c1931a8c6681cfe873b,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,191,99191,McIntosh (County),16099,c9254f2ed4b6cffb17b320aff42ccb91,2020-10-05T14:22:17.321Z,5f7b2c1931a8c6681cfe8741,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,283,99283,Treutlen (County),16099,8cb1f1e4ba51e7205b8ce63080d8aab0,2020-10-05T14:22:17.330Z,5f7b2c1931a8c6681cfe8744,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,229,99229,Pierce (County),16099,b91d1792ddae3a0706d828ecc7adc54a,2020-10-05T14:22:17.322Z,5f7b2c1931a8c6681cfe874c,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,279,99279,Toombs (County),16099,82881d51fe3c2ec7c3ef3e03031d9bcb,2020-10-05T14:22:17.329Z,5f7b2c1931a8c6681cfe874e,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,251,99251,Screven (County),16099,68c5e22340756bcbb0f0fe52d5fdafc6,2020-10-05T14:22:17.325Z,5f7b2c1931a8c6681cfe8750,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,299,99299,Ware (County),16099,9673417d3fe055cb501459caaa6b0aca,2020-10-05T14:22:17.332Z,5f7b2c1931a8c6681cfe8752,2016
EM-3379-GA,3379,GA,EM,2016-10-07T02:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:01.000Z,2016-10-16T03:59:00.000Z,2018-04-19T03:59:00.000Z,13,305,99305,Wayne (County),16099,b12b4c9f438b2e01ea078cdf33424de1,2020-10-05T14:22:17.334Z,5f7b2c1931a8c6681cfe8769,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,1,99001,Alamance (County),16097,fea63dffef2051ef71761486fba8f933,2020-10-05T14:22:17.335Z,5f7b2c1931a8c6681cfe8773,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,37,99037,Chatham (County),16097,e9b55e19c210a33c66f2aa75cef002cc,2020-10-05T14:22:17.350Z,5f7b2c1931a8c6681cfe8775,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,7,99007,Anson (County),16097,ca1978f934fc743240f153624a2d404d,2020-10-05T14:22:17.336Z,5f7b2c1931a8c6681cfe8778,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,13,99013,Beaufort (County),16097,ab786de0aeff666006e4d8f33f7d8e94,2020-10-05T14:22:17.337Z,5f7b2c1931a8c6681cfe877c,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,17,99017,Bladen (County),16097,647f3858d5aba399fde491df13ebc3c1,2020-10-05T14:22:17.339Z,5f7b2c1931a8c6681cfe877f,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,15,99015,Bertie (County),16097,3af7af7252241b7a071f42e2c5485e4e,2020-10-05T14:22:17.338Z,5f7b2c1931a8c6681cfe8783,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,41,99041,Chowan (County),16097,3d0564a26e2642638a38c870b1983a6e,2020-10-05T14:22:17.350Z,5f7b2c1931a8c6681cfe8788,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,53,99053,Currituck (County),16097,afdbb100573d9f370c9b9cbad516f0b2,2020-10-05T14:22:17.355Z,5f7b2c1931a8c6681cfe879c,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,51,99051,Cumberland (County),16097,e7cc7bb71822d3fe3e0a6d4724f7c545,2020-10-05T14:22:17.354Z,5f7b2c1931a8c6681cfe879e,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,19,99019,Brunswick (County),16097,c81f57609f6cdc547ae13906913c62db,2020-10-05T14:22:17.345Z,5f7b2c1931a8c6681cfe87a1,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,47,99047,Columbus (County),16097,bf07f5815eb900eff6bdc51b4378bdb5,2020-10-05T14:22:17.352Z,5f7b2c1931a8c6681cfe87a5,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,29,99029,Camden (County),16097,de63e3657c692470246a0d969a86af23,2020-10-05T14:22:17.346Z,5f7b2c1931a8c6681cfe87a9,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,61,99061,Duplin (County),16097,0e8456f71cf7f09bf81a2222673dbc59,2020-10-05T14:22:17.361Z,5f7b2c1931a8c6681cfe87ad,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,57,99057,Davidson (County),16097,4100907c79be861d53cb25d9cea0bbc3,2020-10-05T14:22:17.359Z,5f7b2c1931a8c6681cfe87b2,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,55,99055,Dare (County),16097,3e8f8fb0405517c1b3343b032ea03dab,2020-10-05T14:22:17.358Z,5f7b2c1931a8c6681cfe87b4,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,49,99049,Craven (County),16097,b317432da649efb3a32eec001274e6f1,2020-10-05T14:22:17.353Z,5f7b2c1931a8c6681cfe87c9,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,31,99031,Carteret (County),16097,b99bda1cc36e8fbc3f52c609788ebcef,2020-10-05T14:22:17.347Z,5f7b2c1931a8c6681cfe87cb,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,65,99065,Edgecombe (County),16097,f6a45036c24f0230540e2fef96caa99f,2020-10-05T14:22:17.370Z,5f7b2c1931a8c6681cfe87d2,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,59,99059,Davie (County),16097,9a4c3a7cb34c337e1114441f96aaf5ef,2020-10-05T14:22:17.360Z,5f7b2c1931a8c6681cfe87d9,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,33,99033,Caswell (County),16097,94d237ae3df2e630b21efd4dd4d1b63a,2020-10-05T14:22:17.348Z,5f7b2c1931a8c6681cfe87e4,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,63,99063,Durham (County),16097,e970d6fb8cc54df5c320cbeb5bb130c5,2020-10-05T14:22:17.362Z,5f7b2c1931a8c6681cfe87ed,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,67,99067,Forsyth (County),16097,210a94d6c9f3c230d9bac4c4af13d1d5,2020-10-05T14:22:17.371Z,5f7b2c1931a8c6681cfe87f4,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,69,99069,Franklin (County),16097,c3225130852b7b7e7ffe9910cf3e0819,2020-10-05T14:22:17.372Z,5f7b2c1931a8c6681cfe87f5,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,73,99073,Gates (County),16097,b44d683d7a682db7a686356eb41d09e2,2020-10-05T14:22:17.375Z,5f7b2c1931a8c6681cfe87fd,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,77,99077,Granville (County),16097,1a61b02412f8499dbb97619f90d8b03f,2020-10-05T14:22:17.377Z,5f7b2c1931a8c6681cfe87ff,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,91,99091,Hertford (County),16097,2da631c219a48a761a3464d7750ea9d0,2020-10-05T14:22:17.382Z,5f7b2c1931a8c6681cfe8810,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,79,99079,Greene (County),16097,9b7cf769066d0a57c29c723a79c1267f,2020-10-05T14:22:17.377Z,5f7b2c1931a8c6681cfe8815,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,85,99085,Harnett (County),16097,aecf87b96ed583fe665cf360d9808e82,2020-10-05T14:22:17.380Z,5f7b2c1931a8c6681cfe8817,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,83,99083,Halifax (County),16097,3288d2d37ed35584282e9e34829c31a3,2020-10-05T14:22:17.380Z,5f7b2c1931a8c6681cfe881a,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,95,99095,Hyde (County),16097,3d6c4c15cc224d5f062d9e3f644aef8a,2020-10-05T14:22:17.386Z,5f7b2c1931a8c6681cfe881e,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,101,99101,Johnston (County),16097,2692c8c48f055c89e55c75ad1aaacb0d,2020-10-05T14:22:17.387Z,5f7b2c1931a8c6681cfe8820,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,81,99081,Guilford (County),16097,bdd787df21c59ff6d8fe0a510433d77b,2020-10-05T14:22:17.379Z,5f7b2c1931a8c6681cfe8823,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,93,99093,Hoke (County),16097,3873608dfc5ea3da3344c7520fb713b8,2020-10-05T14:22:17.383Z,5f7b2c1931a8c6681cfe882a,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,105,99105,Lee (County),16097,9edfe4c176dd7833ff27e73fc48e6165,2020-10-05T14:22:17.390Z,5f7b2c1931a8c6681cfe883c,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,117,99117,Martin (County),16097,0e39f66de35372bf0f295677728ab49e,2020-10-05T14:22:17.394Z,5f7b2c1931a8c6681cfe8840,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,127,99127,Nash (County),16097,829d2cf1ec9f8d981bf69fa30fcd84a7,2020-10-05T14:22:17.397Z,5f7b2c1931a8c6681cfe8842,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,129,99129,New Hanover (County),16097,b4d5530fabf97d427db3209afaf1c1d5,2020-10-05T14:22:17.398Z,5f7b2c1931a8c6681cfe8844,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,123,99123,Montgomery (County),16097,8a0b0ee8b1c21ae7ab19f9773678ffa0,2020-10-05T14:22:17.395Z,5f7b2c1931a8c6681cfe8848,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,125,99125,Moore (County),16097,0aa7a730c4e920f0e9f69c6c049ec6a1,2020-10-05T14:22:17.396Z,5f7b2c1931a8c6681cfe8850,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,107,99107,Lenoir (County),16097,6225e3b2784b0a3b0a7f09a861f9ad46,2020-10-05T14:22:17.392Z,5f7b2c1931a8c6681cfe885e,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,131,99131,Northampton (County),16097,eb406dd35a541ec8b9c746e645f7ffc9,2020-10-05T14:22:17.400Z,5f7b2c1931a8c6681cfe8864,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,139,99139,Pasquotank (County),16097,d1a5e8093f0f3d506c271412e88aeb94,2020-10-05T14:22:17.405Z,5f7b2c1931a8c6681cfe886b,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,135,99135,Orange (County),16097,3c7b89e14fb99d23233b1ad78cd36873,2020-10-05T14:22:17.402Z,5f7b2c1931a8c6681cfe8871,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,103,99103,Jones (County),16097,619345ad0da93b025bafd483166a4575,2020-10-05T14:22:17.389Z,5f7b2c1931a8c6681cfe8874,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,145,99145,Person (County),16097,4e7e17ba23bd7da0053116b1b2a9f067,2020-10-05T14:22:17.411Z,5f7b2c1931a8c6681cfe887b,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,147,99147,Pitt (County),16097,f7c7d9eecc0ae86b138533192b642ef9,2020-10-05T14:22:17.412Z,5f7b2c1931a8c6681cfe887d,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,133,99133,Onslow (County),16097,bf26e4d4315ccf39e0704db7ee4a5ddf,2020-10-05T14:22:17.401Z,5f7b2c1931a8c6681cfe8883,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,137,99137,Pamlico (County),16097,5f25dd701a7edce2f1c57b51686d87b9,2020-10-05T14:22:17.404Z,5f7b2c1931a8c6681cfe888f,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,143,99143,Perquimans (County),16097,776f30635addbab1bf9e81d0b53f7ab7,2020-10-05T14:22:17.410Z,5f7b2c1931a8c6681cfe8891,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,141,99141,Pender (County),16097,f3fcab090f805090513c9d3c4830d5da,2020-10-05T14:22:17.410Z,5f7b2c1931a8c6681cfe8897,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,151,99151,Randolph (County),16097,25d773b805ce08adbdd899f58a0a717b,2020-10-05T14:22:17.415Z,5f7b2c1931a8c6681cfe8899,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,171,99171,Surry (County),16097,23ce88227c2120088dd6abb0b81846a7,2020-10-05T14:22:17.439Z,5f7b2c1931a8c6681cfe88b6,2016
EM-3380-NC,3380,NC,EM,2016-10-07T17:01:00.000Z,2017,Hurricane,HURRICANE MATTHEW,0,0,1,0,2016-10-04T16:00:00.000Z,2016-10-24T04:00:00.000Z,2018-04-19T03:59:00.000Z,37,155,99155,Robeson (County),16097,bff141a6855ed6dadb34b70b811e5311,2020-10-05T14:22:17.433Z,5f7b2c1931a8c6681cfe88b8,2016
